EFFECTIVE DATE: 02 JANUARY 2026,,,,,,,,,,,,
SKU,Detailed Description,List Price,List Price/Month,Support Pricing Information,Product Family,Product Sub-Family,Country of Origin (COO),Cloud Marketplace,End of Sale,End of Life,EOS Replacement SKU,Support Available
IBP-TAC20E-SW-TM,Monthly Inline Bypass term license for GigaVUE-TA200E (GVS-TAC20E). Includes Bundled Elite-Plus Software Support.,  , $975.00 ,,Taps and Aggregators,GigaVUE-TA200E,United States,,,,,TRUE
IBP-TAC40,Perpetual Inline Bypass License for GigaVUE-TA400 (GVS-TAC[41/42]). Software support at desired level must be purchased separately.," $25,465.00 ",  ,,Taps and Aggregators,GigaVUE-TA400,United States,,,,,TRUE
IBP-TAC40-SW-TM,Monthly Inline Bypass term license for GigaVUE-TA400 (GVS-TAC[41/42]). Includes Bundled Elite-Plus Software Support.,  , $975.00 ,,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
IBP-TAC40E,Perpetual Inline Bypass License for GigaVUE-TA400E (GVS-TAC[41E/42E]). Software support at desired level must be purchased separately.," $25,465.00 ",  ,,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
IBP-TAC40E-SW-TM,Monthly Inline Bypass term license for GigaVUE-TA400E (GVS-TAC[41E/42E]). Includes Bundled Elite-Plus Software Support.,  , $975.00 ,,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
IBP-TAX20,"Perpetual Inline Bypass License for GigaVUE-TA25 (GVS-TAX[21/22/21A/22A]). Software support at desired level must be purchased separately. (EOS Jul 7, 2025)"," $19,100.00 ",  ,,Taps and Aggregators,GigaVUE-TA25,United States,,7/7/2025,12/7/2030,IBP-TAX20E,TRUE
IBP-TAX20-SW-TM,"Monthly Inline Bypass term license for GigaVUE-TA25 (GVS-TAX[21/22/21A/22A]). Includes Bundled Elite-Plus Software Support. (EOS Jul 7, 2025)",  , $730.00 ,,Taps and Aggregators,GigaVUE-TA25,United States,,7/7/2025,12/7/2030,IBP-TAX20E-SW-TM,TRUE
IBP-TAX20E,Perpetual Inline Bypass License for GigaVUE-TA25E (GVS-TAX[21E/22E/21EA/22EA/21EB/22EB]). Software support at desired level must be purchased separately.," $19,100.00 ",  ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
IBP-TAX20E-SW-TM,Monthly Inline Bypass term license for GigaVUE-TA25E (GVS-TAX20E). Includes Bundled Elite-Plus Software Support.,  , $730.00 ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
PNL-M341T,"G-TAP M Series 40/100Gb Breakout Panel, Multimode, 850nm 50/125um OM5 fiber, 3 MPO Adapters, 12 Duplex LC Adapters, 3 MPO Breakouts, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $2,620.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
PNL-M343T,"G-TAP M Series 40/100/400Gb Breakout Panel, Singlemode,  1310/1550nm 9/125um SM fiber, 3 MPO Adapters, 12 Duplex LC Adapters, 3 MPO Breakouts, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $2,620.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
RMT-GTA03,"Rack Mount Tray, 3-bay G-TAP A Series", $330.00 ,  ,,Taps and Aggregators,GTAP-A,Taiwan,,,,,FALSE
TAP-M100T,G-TAP M Series 1/2 RU chassis. Supports up to 3 M Series TAP modules. TAA compliant, $405.00 ,  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M200T,G-TAP M Series 1 RU chassis. Supports up to 6 M Series TAP modules. TAA Compliant., $660.00 ,  ,,Taps and Aggregators,GTAP-M,United States,,,,,FALSE
TAP-M202ULT,G-TAP M Series 1 RU chassis. Supports up to 2 Multimode Unidirectional TAP modules (TAP-Mxx1ULT). TAA Compliant., $660.00 ,  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M251LT,"G-TAP M Series 1/10/25/40/100Gb 50/50 tap module, 830-940nm MM 50/125µm OM5, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M251T,"G-TAP M Series 1/10/25/40/100Gb 50/50 tap module, 830-940nm MM 50/125µm OM5, taps 6 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $5,245.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M251ULT,"G-TAP M Series 1/10/25/40/100Gb 50/50 unidirectional tap module, 830-940nm MM 50/125µm OM5, taps 4 links, LC, requires TAP-M202ULT chassis. TAA Compliant."," $45,840.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M252LT,"G-TAP M Series 1/10/25Gb 50/50 tap module, 830-870nm MM 62.5/125µm OM1, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M253LT,"G-TAP M Series 1/10/25/40/100/400Gb 50/50 tap module, 1270-1550nm SM, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M253T,"G-TAP M Series 1/10/25/40/100/400Gb 50/50 tap module, 1270-1550nm SM, taps 6 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $4,335.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M253ULT,"G-TAP M Series 1/10/25/40/100/400Gb 50/50 unidirectional tap module, 1270-1550nm SM, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $4,985.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M261LT,"G-TAP M Series 1/10/25/40/100Gb 60/40 tap module, 830-940nm MM 50/125µm OM5, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M262LT,"G-TAP M Series 1/10/25Gb 60/40 tap module, 830-870nm MM 62.5/125µm OM1, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M263LT,"G-TAP M Series 1/10/25/40/100/400Gb 60/40 tap module, 1270-1550nm SM, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M271LT,"G-TAP M Series 1/10/25/40/100Gb 70/30 tap module, 830-940nm MM 50/125µm OM5, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M271T,"G-TAP M Series 1/10/25/40/100Gb 70/30 tap module, 830-940nm MM 50/125µm OM5, taps 6 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $5,235.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M271ULT,"G-TAP M Series 1/10/25/40/100Gb 70/30 unidirectional tap module, 830-940nm MM 50/125µm OM5, taps 4 links, LC, requires TAP-M202ULT chassis. TAA Compliant."," $45,840.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M272LT,"G-TAP M Series 1/10/25Gb 70/30 tap module, 830-870nm MM 62.5/125µm OM1, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M273LT,"G-TAP M Series 1/10/25/40/100/400Gb 70/30 tap module, 1270-1550nm SM, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $1,830.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M273T,"G-TAP M Series 1/10/25/40/100/400Gb 70/30 tap module, 1270-1550nm SM, taps 6 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $4,335.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M273ULT,"G-TAP M Series 1/10/25/40/100/400Gb 70/30 unidirectional tap module, 1270-1550nm SM, taps 2 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $4,985.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M451T,"G-TAP M Series 40/100/400Gb, 50/50 tap module, 830-870nm MM 50/125µm OM5, taps 3 links, MPO, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $10,470.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M451ULT,"G-TAP M Series 40/100/400Gb 50/50 unidirectional tap module, 830-870nm MM 50/125µm OM5, taps 1 link, MPO, requires TAP-M202ULT chassis. TAA Compliant."," $72,040.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M453T,"G-TAP M Series 40/100/400Gb 50/50 tap module, 1270-1550nm SM, taps 3 links, MPO, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $11,785.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M471T,"G-TAP M Series 40/100/400Gb, 70/30 tap module, 830-870nm MM 50/125µm OM5, taps 3 links, MPO, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $10,470.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M471ULT,"G-TAP M Series 40/100/400Gb 70/30 unidirectional tap module, 830-870nm MM 50/125µm OM5, taps 1 link, MPO, requires TAP-M202ULT chassis. TAA Compliant."," $72,040.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M473T,"G-TAP M Series 40/100/400Gb 70/30 tap module, 1270-1550nm SM, taps 3 links, MPO, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $11,785.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
TAP-M506T,"G-TAP M Series 40/100Gb 50/50 BiDi tap module, 840-910nm MM 50/125µm OM5, taps 4 links, LC, requires TAP-M100T or TAP-M200T chassis. TAA Compliant."," $6,550.00 ",  ,,Taps and Aggregators,GTAP-M,Taiwan,,,,,FALSE
UPG-TAC20,Perpetual upgrade option for GigaVUE-TA200; enables all 64 100G ports (requires GVS-TAC[21/22]). Software support at desired level must be purchased separately.," $25,485.00 ",  ,,Taps and Aggregators,GigaVUE-TA200,United States,,,,,TRUE
UPG-TAC20-SW-TM,Monthly term license upgrade option for GigaVUE-TA200; enables all 64 100G ports (requires GVS-TAC20). Includes Bundled Elite-Plus Software Support.,  , $995.00 ,,Taps and Aggregators,GigaVUE-TA200,United States,,,,,TRUE
UPG-TAC20E,Perpetual upgrade option for GigaVUE-TA200E; enables all 64 100G ports (requires GVS-TAC[21E/22E]). Software support at desired level must be purchased separately.," $25,485.00 ",  ,,Taps and Aggregators,GigaVUE-TA200E,United States,,,,,TRUE
UPG-TAC20E-SW-TM,Monthly term license upgrade option for GigaVUE-TA200E; enables all 64 100G ports (requires GVS-TAC[21E/22E]). Includes Bundled Elite-Plus Software Support.,  , $995.00 ,,Taps and Aggregators,GigaVUE-TA200E,United States,,,,,TRUE
UPG-TAC24-SW-TM,"Monthly term license upgrade option for GigaVUE-TA100; enables 24 100G ports (requires GVS-TAC[01/02]). Includes Bundled Elite-Plus Software Support.  (EOS Feb 28, 2022)",  , $240.00 ,,Taps and Aggregators,GigaVUE-TA100,United States,,2/28/2022,2/28/2027,UPG-TAC20-SW-TM,TRUE
UPG-TAC32-SW-TM,"Monthly term license upgrade option for GigaVUE-TA100; enables 32 100G ports (requires GVS-TAC24). Includes Bundled Elite-Plus Software Support.  (EOS Feb 28, 2022)",  , $240.00 ,,Taps and Aggregators,GigaVUE-TA100,United States,,2/28/2022,2/28/2027,UPG-TAC20-SW-TM,TRUE
UPG-TAC40EA,Perpetual upgrade option for GigaVUE-TA400E; upgrades 16 100G ports (ports 1-16) to 400G (total 16 400G + 16 100G). (requires GVS-TAC[41EA/42EA]). Software support at desired level must be purchased separately.," $25,985.00 ",  ,,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
UPG-TAC40EA-SW-TM,Monthly term license upgrade option for GigaVUE-TA400E; upgrades 16 100G ports (ports 1-16) to 400G (total 16 400G + 16 100G). (requires GVS-TAC[41EA/42EA]). Includes Bundled Elite-Plus Software Support.,  ," $1,060.00 ",,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
UPG-TAC40EB,Perpetual upgrade option for GigaVUE-TA400E; upgrades 16 100G ports (ports 17-32) to 400G (total 16 400G + 16 100G). (requires GVS-TAC[41EA/42EA]). Software support at desired level must be purchased separately.," $25,985.00 ",  ,,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
UPG-TAC40EB-SW-TM,Monthly term license upgrade option for GigaVUE-TA400E; upgrades 16 100G ports (ports 17-32) to 400G (total 16 400G + 16 100G). (requires GVS-TAC[41EA/42EA]). Includes Bundled Elite-Plus Software Support.,  ," $1,060.00 ",,Taps and Aggregators,GigaVUE-TA400E,United States,,,,,TRUE
UPG-TAX00-SW-TM,"Monthly term license upgrade option for GigaVUE-TA10; enables 48 10G + 4 40G ports (requires GVS-TAX[01A/02A]). Includes Bundled Elite-Plus Software Support.  (EOS Jul 30, 2021)",  , $500.00 ,,Taps and Aggregators,GigaVUE-TA10,United States,,7/30/2021,7/30/2026,UPG-TAX20-SW-TM,TRUE
UPG-TAX20,Perpetual upgrade option for GigaVUE-TA25; enables all  48 1/10/25G + 8 40/100G ports  (requires GVS-TAX[21A/22A]). Software support at desired level must be purchased separately.," $16,160.00 ",  ,,Taps and Aggregators,GigaVUE-TA25,United States,,,,,TRUE
UPG-TAX20-SW-TM,Monthly term license upgrade option for GigaVUE-TA25; enables all  48 1/10/25G + 8 40/100G ports  (requires GVS-TAX20A). Includes Bundled Elite-Plus Software Support.,  , $605.00 ,,Taps and Aggregators,GigaVUE-TA25,United States,,,,,TRUE
UPG-TAX20E,Perpetual upgrade option for GigaVUE-TA25E; enables all 48 1/10/25G + 8 40/100G ports (requires GVS-TAX[21EA/22EA]). Software support at desired level must be purchased separately.," $16,160.00 ",  ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
UPG-TAX20E-SW-TM,Monthly term license upgrade option for GigaVUE-TA25E; enables all 48 1/10/25G + 8 40/100G ports (requires GVS-TAX[21E/22E]). Includes Bundled Elite-Plus Software Support.,  , $605.00 ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
UPG-TAX20EB,Perpetual upgrade option for GigaVUE-TA25E; to enable additional 12 x 1/10/25G + 2 40/100G ports (total 24 1/10/25G + 4 40/100G) (requires GVS-TAX[21EB/22EB]). Software support at desired level must be purchased separately.," $8,080.00 ",  ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
UPG-TAX20EB-SW-TM,Monthly term license upgrade option for GigaVUE-TA25E; to enable additional 12 x 1/10/25G + 2 40/100G ports (total 24 1/10/25G + 4 40/100G) (requires GVS-TAX[21EB/22EB]). Includes Bundled Elite-Plus Software Support.,  , $335.00 ,,Taps and Aggregators,GigaVUE-TA25E,United States,,,,,TRUE
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
